FullSampleName,germplasmName,OrigKeyFile,OriginOfSample
NR17F87C2aP009,NA,NA,NA
NR17F2C2aP001,NA,NA,NA
NR17F4C2aP002,NA,NA,NA
NR17F3C2aP004,NA,NA,NA
NR17F3C2aP001,NA,NA,NA
NR17F3C2aP002,NA,NA,NA
NR17F3C2aP007,NA,NA,NA
NR17F3C2aP008,NA,NA,NA
NR17F3C2aP006,NA,NA,NA
NR17F3C2aP009,NA,NA,NA
NR17F3C2aP010,NA,NA,NA
NR17F62C2aP017,NA,NA,NA
NR17F6C2aP017,NA,NA,NA
NR17F89C2aP094,NA,NA,NA
NR17F89C2aP095,NA,NA,NA
NR17F95C2aP006,NA,NA,NA
NR17F95C2aP007,NA,NA,NA
DRC_083:250228052,NA,NA,NA
DRC_092:250228061,NA,NA,NA
DRC_021:250227990,NA,NA,NA
DRC_012:250227981,NA,NA,NA
DRC_030:250227999,NA,NA,NA
DRC_038:250228007,NA,NA,NA
DRC_056:250228025,NA,NA,NA
DRC_074:250228043,NA,NA,NA
Cameroon_019:250227861,NA,NA,NA
Cameroon_074:250227916,NA,NA,NA
Cameroon_065:250227907,NA,NA,NA
DRC_047:250228016,NA,NA,NA
Cameroon_028:250227870,NA,NA,NA
Cameroon_018:250227860,NA,NA,NA
Cameroon_045:250227887,NA,NA,NA
Cameroon_083:250227925,NA,NA,NA
Cameroon_020:250227862,NA,NA,NA
DRC_031:250228000,NA,NA,NA
DRC_066:250228035,NA,NA,NA
DRC_004:250227973,NA,NA,NA
DRC_093:250228062,NA,NA,NA
DRC_064:250228033,NA,NA,NA
DRC_002:250227971,NA,NA,NA
Cameroon_082:250227924,NA,NA,NA
Cameroon_073:250227915,NA,NA,NA
Cameroon_036:250227878,NA,NA,NA
DRC_091:250228060,NA,NA,NA
DRC_039:250228008,NA,NA,NA
DRC_040:250228009,NA,NA,NA
DRC_028:250227997,NA,NA,NA
Cameroon_075:250227917,NA,NA,NA
Cameroon_037:250227879,NA,NA,NA
Cameroon_010:250227852,NA,NA,NA
DRC_029:250227998,NA,NA,NA
Cameroon_011:250227853,NA,NA,NA
Cameroon_012:250227854,NA,NA,NA
Cameroon_009:250227851,NA,NA,NA
DRC_037:250228006,NA,NA,NA
DRC_003:250227972,NA,NA,NA
Cameroon_038:250227880,NA,NA,NA
DRC_065:250228034,NA,NA,NA
DRC_049:250228018,NA,NA,NA
Cameroon_040:250227882,NA,NA,NA
DRC_090:250228059,NA,NA,NA
DRC_001:250227970,NA,NA,NA
Cameroon_090:250227932,NA,NA,NA
DRC_063:250228032,NA,NA,NA
DRC_076:250228045,NA,NA,NA
DRC_014:250227983,NA,NA,NA
Cameroon_022:250227864,NA,NA,NA
Cameroon_047:250227889,NA,NA,NA
Cameroon_057:250227899,NA,NA,NA
Cameroon_067:250227909,NA,NA,NA
DRC_026:250227995,NA,NA,NA
I070126:250300933,IITA-TMS-IBA070126,cassavaGBSkey_20160607,IITA
DRC_032:250228001,NA,NA,NA
I051740:250301195,IITA-TMS-IBA051740,cassavaGBSkey_20160607,IITA
DRC_045:250228014,NA,NA,NA
DRC_010:250227979,NA,NA,NA
DRC_072:250228041,NA,NA,NA
Cameroon_071:250227913,NA,NA,NA
Cameroon_084:250227926,NA,NA,NA
DRC_022:250227991,NA,NA,NA
Cameroon_032:250227874,NA,NA,NA
DRC_057:250228026,NA,NA,NA
DRC_084:250228053,NA,NA,NA
DRC_082:250228051,NA,NA,NA
DRC_020:250227989,NA,NA,NA
DRC_055:250228024,NA,NA,NA
Cameroon_030:250227872,NA,NA,NA
Cameroon_094:250227936,NA,NA,NA
Cameroon_059:250227901,NA,NA,NA
Cameroon_088:250227930,NA,NA,NA
Cameroon_055:250227897,NA,NA,NA
DRC_053:250228022,NA,NA,NA
DRC_078:250228047,NA,NA,NA
Cameroon_026:250227868,NA,NA,NA
DRC_018:250227987,NA,NA,NA
DRC_016:250227985,NA,NA,NA
Cameroon_053:250227895,NA,NA,NA
Cameroon_063:250227905,NA,NA,NA
Cameroon_092:250227934,NA,NA,NA
DRC_080:250228049,NA,NA,NA
Cameroon_061:250227903,NA,NA,NA
Cameroon_070:250227912,NA,NA,NA
Cameroon_024:250227866,NA,NA,NA
Cameroon_015:250227857,NA,NA,NA
Cameroon_042:250227884,NA,NA,NA
DRC_070:250228039,NA,NA,NA
DRC_069:250228038,NA,NA,NA
DRC_096:250228065,NA,NA,NA
DRC_007:250227976,NA,NA,NA
Cameroon_051:250227893,NA,NA,NA
Cameroon_049:250227891,NA,NA,NA
Cameroon_069:250227911,NA,NA,NA
Cameroon_068:250227910,NA,NA,NA
Cameroon_095:250227937,NA,NA,NA
Cameroon_086:250227928,NA,NA,NA
Cameroon_096:250227938,NA,NA,NA
DRC_043:250228012,NA,NA,NA
DRC_061:250228030,NA,NA,NA
DRC_087:250228056,NA,NA,NA
DRC_025:250227994,NA,NA,NA
DRC_024:250227993,NA,NA,NA
Cameroon_033:250227875,NA,NA,NA
DRC_044:250228013,NA,NA,NA
DRC_086:250228055,NA,NA,NA
Cameroon_014:250227856,NA,NA,NA
Cameroon_041:250227883,NA,NA,NA
Cameroon_016:250227858,NA,NA,NA
DRC_059:250228028,NA,NA,NA
Cameroon_080:250227922,NA,NA,NA
DRC_008:250227977,NA,NA,NA
Cameroon_034:250227876,NA,NA,NA
DRC_071:250228040,NA,NA,NA
DRC_088:250228057,NA,NA,NA
DRC_068:250228037,NA,NA,NA
DRC_006:250227975,NA,NA,NA
Cameroon_043:250227885,NA,NA,NA
DRC_062:250228031,NA,NA,NA
Cameroon_039:250227881,NA,NA,NA
Cameroon_077:250227919,NA,NA,NA
DRC_035:250228004,NA,NA,NA
Cameroon_078:250227920,NA,NA,NA
DRC_095:250228064,NA,NA,NA
DRC_094:250228063,NA,NA,NA
DRC_036:250228005,NA,NA,NA
Cameroon_076:250227918,NA,NA,NA
DRC_067:250228036,NA,NA,NA
DRC_085:250228054,NA,NA,NA
DRC_023:250227992,NA,NA,NA
Cameroon_031:250227873,NA,NA,NA
Cameroon_072:250227914,NA,NA,NA
Cameroon_013:250227855,NA,NA,NA
DRC_005:250227974,NA,NA,NA
DRC_054:250228023,NA,NA,NA
Cameroon_044:250227886,NA,NA,NA
Cameroon_035:250227877,NA,NA,NA
DRC_027:250227996,NA,NA,NA
Cameroon_079:250227921,NA,NA,NA
Cameroon_081:250227923,NA,NA,NA
Cameroon_058:250227900,NA,NA,NA
DRC_089:250228058,NA,NA,NA
DRC_042:250228011,NA,NA,NA
DRC_033:250228002,NA,NA,NA
Cameroon_085:250227927,NA,NA,NA
Cameroon_048:250227890,NA,NA,NA
DRC_060:250228029,NA,NA,NA
Cameroon_029:250227871,NA,NA,NA
DRC_009:250227978,NA,NA,NA
DRC_011:250227980,NA,NA,NA
Cameroon_017:250227859,NA,NA,NA
DRC_073:250228042,NA,NA,NA
I020131:250301245,IITA-TMS-IBA020131,cassavaGBSkey_20160607,IITA
Cameroon_023:250227865,NA,NA,NA
DRC_075:250228044,NA,NA,NA
DRC_013:250227982,NA,NA,NA
Cameroon_062:250227904,NA,NA,NA
Cameroon_050:250227892,NA,NA,NA
DRC_015:250227984,NA,NA,NA
Cameroon_021:250227863,NA,NA,NA
Cameroon_064:250227906,NA,NA,NA
DRC_048:250228017,NA,NA,NA
DRC_077:250228046,NA,NA,NA
Cameroon_052:250227894,NA,NA,NA
DRC_046:250228015,NA,NA,NA
Cameroon_027:250227869,NA,NA,NA
Cameroon_087:250227929,NA,NA,NA
Cameroon_066:250227908,NA,NA,NA
Cameroon_060:250227902,NA,NA,NA
Cameroon_056:250227898,NA,NA,NA
DRC_019:250227988,NA,NA,NA
DRC_050:250228019,NA,NA,NA
Cameroon_093:250227935,NA,NA,NA
DRC_017:250227986,NA,NA,NA
DRC_079:250228048,NA,NA,NA
Cameroon_089:250227931,NA,NA,NA
Cameroon_091:250227933,NA,NA,NA
DRC_081:250228050,NA,NA,NA
DRC_052:250228021,NA,NA,NA
Cameroon_025:250227867,NA,NA,NA
Cameroon_054:250227896,NA,NA,NA
I011442:250300328,IITA-TMS-IBA011442,cassavaGBSkey_20160607,IITA
TMEB1624:250253880,NA,NA,NA
I000222:250300409,IITA-TMS-IBA000222,cassavaGBSkey_20160607,IITA
I000210:250300284,IITA-TMS-IBA000210,cassavaGBSkey_20160607,IITA
I961551:250300531,IITA-TMS-IBA961551,cassavaGBSkey_20160607,IITA
I960860:250300533,IITA-TMS-IBA960860,cassavaGBSkey_20160607,IITA
TMEB557:250253922,NA,NA,NA
W940727:250300612,IITA-TMS-WAR940727,cassavaGBSkey_20160607,IITA
I070974:250300149,IITA-TMS-IBA070974,cassavaGBSkey_20160607,IITA
I070808:250300176,IITA-TMS-IBA070808,cassavaGBSkey_20160607,IITA
I020105:250300277,IITA-TMS-IBA020105,cassavaGBSkey_20160607,IITA
TMEB443:250253879,TMEB443,cassavaGBSkey_20160607,IITA
I974580:250300467,IITA-TMS-IBA974580,cassavaGBSkey_20160607,IITA
I010046:250300307,IITA-TMS-IBA010046,cassavaGBSkey_20160607,IITA
TMEB539:250253919,TMEB539,cassavaGBSkey_20160607,IITA
TMEB391:250253851,NA,NA,NA
W940102:250300611,IITA-TMS-WAR940102,cassavaGBSkey_20160607,IITA
W940102:250300611,W940102,cassavaGBSkey_20160607,IITA
I051814:250300207,IITA-TMS-IBA051814,cassavaGBSkey_20160607,IITA
I061404:250300188,IITA-TMS-IBA061404,cassavaGBSkey_20160607,IITA
I070756:250300160,IITA-TMS-IBA070756,cassavaGBSkey_20160607,IITA
I020514:250300273,IITA-TMS-IBA020514,cassavaGBSkey_20160607,IITA
TMEB514:250253909,TMEB514,cassavaGBSkey_20160607,IITA
I950528:250300570,IITA-TMS-IBA950528,cassavaGBSkey_20160607,IITA
I030305:250300224,IITA-TMS-IBA030305,cassavaGBSkey_20160607,IITA
TMEB468:250253888,TMEB468,cassavaGBSkey_20160607,IITA
I010819:250300305,IITA-TMS-IBA010819,cassavaGBSkey_20160607,IITA
I020409:250300274,IITA-TMS-IBA020409,cassavaGBSkey_20160607,IITA
I940270:250300606,IITA-TMS-IBA940270,cassavaGBSkey_20160607,IITA
TMEB470:250253890,TMEB470,cassavaGBSkey_20160607,IITA
I961630:250300545,IITA-TMS-IBA961630,cassavaGBSkey_20160607,IITA
MM972220:250300481,IITA-TMS-MM972220,cassavaGBSkey_20160607,IITA
MM972480:250300475,IITA-TMS-MM972480,cassavaGBSkey_20160607,IITA
I070999:250300169,IITA-TMS-IBA070999,cassavaGBSkey_20160607,IITA
I950286:250300594,IITA-TMS-KAN950286,cassavaGBSkey_20160607,IITA
I950286:250300594,IITA-TMS-IBA950286,cassavaGBSkey_20160607,IITA
I990554:250300417,IITA-TMS-IBA990554,cassavaGBSkey_20160607,IITA
MM985136:250300448,IITA-TMS-MM985136,cassavaGBSkey_20160607,IITA
TMEB496:250253900,TMEB496,cassavaGBSkey_20160607,IITA
I990111:250300412,IITA-TMS-IBA990111,cassavaGBSkey_20160607,IITA
MM967204_DRC_:250300565,IITA-TMS-MM967204,cassavaGBSkey_20160607,IITA
MM967204_DRC_:250300565,IITA-TMS-MM967204(DRC),cassavaGBSkey_20160607,IITA
TMEB459:250253886,TMEB459,cassavaGBSkey_20160607,IITA
I051553:250300205,IITA-TMS-IBA051553,cassavaGBSkey_20160607,IITA
I062052:250300185,IITA-TMS-IBA062052,cassavaGBSkey_20160607,IITA
I011807:250300337,IITA-TMS-IBA011807,cassavaGBSkey_20160607,IITA
I030141:250300223,IITA-TMS-IBA030141,cassavaGBSkey_20160607,IITA
I970335:250300464,IITA-TMS-IBA970335,cassavaGBSkey_20160607,IITA
I974779:250300473,IITA-TMS-IBA974779,cassavaGBSkey_20160607,IITA
I980581:250300439,IITA-TMS-IBA980581,cassavaGBSkey_20160607,IITA
Z990207:250300435,IITA-TMS-ZAR990207,cassavaGBSkey_20160607,IITA
I071378:250300142,IITA-TMS-IBA071378,cassavaGBSkey_20160607,IITA
I061856:250300184,IITA-TMS-IBA061856,cassavaGBSkey_20160607,IITA
TMEB416:250253862,TMEB416,cassavaGBSkey_20160607,IITA
MM011161:250300355,IITA-TMS-MM011161,cassavaGBSkey_20160607,IITA
TMEB486:250253897,TMEB486,cassavaGBSkey_20160607,IITA
I063046:250300177,IITA-TMS-IBA063046,cassavaGBSkey_20160607,IITA
I010045:250300341,IITA-TMS-IBA010045,cassavaGBSkey_20160607,IITA
I951038:250300590,IITA-TMS-IBA951038,cassavaGBSkey_20160607,IITA
I960102:250300535,IITA-TMS-IBA960102,cassavaGBSkey_20160607,IITA
I940459:250300604,IITA-TMS-IBA940459,cassavaGBSkey_20160607,IITA
I011086:250300303,IITA-TMS-IBA011086,cassavaGBSkey_20160607,IITA
I000350:250300359,IITA-TMS-IBA000350,cassavaGBSkey_20160607,IITA
I030055A:250300218,IITA-TMS-IBA030055A,cassavaGBSkey_20160607,IITA
I000107:250300411,IITA-TMS-IBA000107,cassavaGBSkey_20160607,IITA
I950947:250300586,IITA-TMS-IBA950947,cassavaGBSkey_20160607,IITA
MM964500:250300562,IITA-TMS-MM964500,cassavaGBSkey_20160607,IITA
TMEB574:250253926,TMEB574,cassavaGBSkey_20160607,IITA
I950058:250300572,IITA-TMS-IBA950058,cassavaGBSkey_20160607,IITA
Z950680:250300580,IITA-TMS-ZAR950680,cassavaGBSkey_20160607,IITA
I974013:250300470,IITA-TMS-IBA974013,cassavaGBSkey_20160607,IITA
I980196:250300441,IITA-TMS-IBA980196,cassavaGBSkey_20160607,IITA
I971149:250300466,IITA-TMS-IBA971149,cassavaGBSkey_20160607,IITA
Z010116:250300347,IITA-TMS-ZAR010116,cassavaGBSkey_20160607,IITA
I020133:250300275,IITA-TMS-IBA020133,cassavaGBSkey_20160607,IITA
M980068:250300452,IITA-TMS-MOK980068,cassavaGBSkey_20160607,IITA
MM010540:250300356,IITA-TMS-MM010540,cassavaGBSkey_20160607,IITA
I010732:250300344,IITA-TMS-IBA010732,cassavaGBSkey_20160607,IITA
I950061:250300581,IITA-TMS-IBA950061,cassavaGBSkey_20160607,IITA
TMEB583:250253928,TMEB583,cassavaGBSkey_20160607,IITA
I051632:250300196,IITA-TMS-IBA051632,cassavaGBSkey_20160607,IITA
I050998:250300197,IITA-TMS-IBA050998,cassavaGBSkey_20160607,IITA
I030028:250300229,IITA-TMS-IBA030028,cassavaGBSkey_20160607,IITA
I000093:250300402,IITA-TMS-IBA000093,cassavaGBSkey_20160607,IITA
I960963:250300550,IITA-TMS-IBA960963,cassavaGBSkey_20160607,IITA
MM011196:250300357,IITA-TMS-MM011196,cassavaGBSkey_20160607,IITA
I960016:250300539,IITA-TMS-IBA960016,cassavaGBSkey_20160607,IITA
I960869:250300548,IITA-TMS-IBA960869,cassavaGBSkey_20160607,IITA
MBOMA:250253863,NA,NA,NA
I950442:250300588,IITA-TMS-ZAR950442,cassavaGBSkey_20160607,IITA
I950442:250300588,I950442,cassavaGBSkey_20160607,IITA
I950442:250300588,IITA-TMS-IBA950442,cassavaGBSkey_20160607,IITA
I011206:250300325,IITA-TMS-IBA011206,cassavaGBSkey_20160607,IITA
I972205:250301855,IITA-TMS-IBA972205,cassavaGBSkey_20160607,IITA
MM963635:250300563,IITA-TMS-MM963635,cassavaGBSkey_20160607,IITA
I051631:250300199,IITA-TMS-IBA051631,cassavaGBSkey_20160607,IITA
TMEB477:250253892,TMEB477,cassavaGBSkey_20160607,IITA
I030061:250300215,IITA-TMS-IBA030061,cassavaGBSkey_20160607,IITA
TMEB449:250253883,TMEB449,cassavaGBSkey_20160607,IITA
TMEB478:250253893,TMEB478,cassavaGBSkey_20160607,IITA
I990222:250300413,IITA-TMS-IBA990222,cassavaGBSkey_20160607,IITA
95NA_00063:250300579,95NA-00063,cassavaGBSkey_20160607,IITA
I000211:250300361,IITA-TMS-IBA000211,cassavaGBSkey_20160607,IITA
ANG18:250253913,ANG18,cassavaGBSkey_20160607,IITA
TMEB388:250253850,TMEB388,cassavaGBSkey_20160607,IITA
TMEB480:250253894,TMEB480,cassavaGBSkey_20160607,IITA
I070374:250300157,IITA-TMS-IBA070374,cassavaGBSkey_20160607,IITA
TMEB424:250253869,TMEB424,cassavaGBSkey_20160607,IITA
I010098:250300331,IITA-TMS-IBA010098,cassavaGBSkey_20160607,IITA
I950379:250300567,IITA-TMS-IBA950379,cassavaGBSkey_20160607,IITA
I030006A:250300221,IITA-TMS-IBA030006A,cassavaGBSkey_20160607,IITA
I070824:250300170,IITA-TMS-IBA070824,cassavaGBSkey_20160607,IITA
MM960093:250300560,IITA-TMS-JIG960093,cassavaGBSkey_20160607,IITA
MM960093:250300560,IITA-TMS-MM960093,cassavaGBSkey_20160607,IITA
TMEB418:250253864,TMEB418,cassavaGBSkey_20160607,IITA
MM980299:250300451,IITA-TMS-MM980299,cassavaGBSkey_20160607,IITA
I940020:250300607,IITA-TMS-IBA940020,cassavaGBSkey_20160607,IITA
TMEB503:250253904,TMEB503,cassavaGBSkey_20160607,IITA
I030177:250300271,IITA-TMS-IBA030177,cassavaGBSkey_20160607,IITA
I050311:250300193,IITA-TMS-IBA050311,cassavaGBSkey_20160607,IITA
I011412:250302251,IITA-TMS-IBA011412,cassavaGBSkey_20160607,IITA
I011417:250300334,IITA-TMS-IBA011417,cassavaGBSkey_20160607,IITA
I970425:250300465,IITA-TMS-IBA970425,cassavaGBSkey_20160607,IITA
TMEB577:250253927,TMEB577,cassavaGBSkey_20160607,IITA
I020091:250300286,IITA-TMS-IBA020091,cassavaGBSkey_20160607,IITA
TMEB454:250253884,TMEB454,cassavaGBSkey_20160607,IITA
I050100:250300208,IITA-TMS-IBA050100,cassavaGBSkey_20160607,IITA
I940263:250300608,IITA-TMS-IBA940263,cassavaGBSkey_20160607,IITA
I990621:250300422,IITA-TMS-IBA990621,cassavaGBSkey_20160607,IITA
I030030:250300266,IITA-TMS-IBA030030,cassavaGBSkey_20160607,IITA
BA95070:250300598,BA95070,cassavaGBSkey_20160607,IITA
TMEB507:250253906,TMEB507,cassavaGBSkey_20160607,IITA
MM961871:250300561,IITA-TMS-MM961871,cassavaGBSkey_20160607,IITA
I030264:250300234,IITA-TMS-IBA030264,cassavaGBSkey_20160607,IITA
I011735:250300319,IITA-TMS-IBA011735,cassavaGBSkey_20160607,IITA
I070751:250300152,IITA-TMS-IBA070751,cassavaGBSkey_20160607,IITA
I051658:250300195,IITA-TMS-IBA051658,cassavaGBSkey_20160607,IITA
I011404:250300300,IITA-TMS-IBA011404,cassavaGBSkey_20160607,IITA
I020134:250300296,IITA-TMS-IBA020134,cassavaGBSkey_20160607,IITA
MM96JW1:250300559,IITA-TMS-MMM96JW1,cassavaGBSkey_20160607,IITA
MM96JW1:250300559,IITA-TMS-MM96JW1,cassavaGBSkey_20160607,IITA
I070749:250300162,IITA-TMS-IBA070749,cassavaGBSkey_20160607,IITA
TMEB427:250253870,TMEB427,cassavaGBSkey_20160607,IITA
Z950154:250300575,IITA-TMS-ZAR950154,cassavaGBSkey_20160607,IITA
M980028:250300455,IITA-TMS-MOK980028,cassavaGBSkey_20160607,IITA
I950269:250300574,IITA-TMS-IBA950269,cassavaGBSkey_20160607,IITA
I970299:250300471,IITA-TMS-IBA970299,cassavaGBSkey_20160607,IITA
TMEB402:250253857,TMEB402,cassavaGBSkey_20160607,IITA
TMEB534:250253916,TMEB534,cassavaGBSkey_20160607,IITA
I070045:250300153,IITA-TMS-IBA070045,cassavaGBSkey_20160607,IITA
I990304:250300414,IITA-TMS-IBA990304,cassavaGBSkey_20160607,IITA
MV990395:250300434,IITA-TMS-MV990395,cassavaGBSkey_20160607,IITA
MV990395:250300434,MV990395,cassavaGBSkey_20160607,IITA
MV990395:250300434,IITA-TMS-MV950395,cassavaGBSkey_20160607,IITA
MV990395:250300434,MV99/0395,cassavaGBSkey_20160607,IITA
MM965280:250300556,IITA-TMS-MM965280,cassavaGBSkey_20160607,IITA
TMEB1625:250253849,NA,NA,NA
Z010055:250300350,IITA-TMS-ZAR010055,cassavaGBSkey_20160607,IITA
I961165:250300541,IITA-TMS-IBA961165,cassavaGBSkey_20160607,IITA
I070337:250300150,IITA-TMS-IBA070337,cassavaGBSkey_20160607,IITA
I000203:250300407,IITA-TMS-IBA000203,cassavaGBSkey_20160607,IITA
MM970043:250300482,IITA-TMS-MM970043,cassavaGBSkey_20160607,IITA
TMEB381:250253847,TMEB381,cassavaGBSkey_20160607,IITA
TMEB546:250253923,TMEB546,cassavaGBSkey_20160607,IITA
Z980144:250300457,IITA-TMS-ZAR980144,cassavaGBSkey_20160607,IITA
I940018:250300600,IITA-TMS-IBA940018,cassavaGBSkey_20160607,IITA
I020103:250300281,IITA-TMS-IBA020103,cassavaGBSkey_20160607,IITA
TMEB445:250253881,TMEB445,cassavaGBSkey_20160607,IITA
I996012:250300416,IITA-TMS-IBA996012,cassavaGBSkey_20160607,IITA
MM970134:250300480,IITA-TMS-MM970134,cassavaGBSkey_20160607,IITA
MM983437:250300445,IITA-TMS-MM983437,cassavaGBSkey_20160607,IITA
I011423:250300338,IITA-TMS-IBA011423,cassavaGBSkey_20160607,IITA
I030273:250300220,IITA-TMS-IBA030273,cassavaGBSkey_20160607,IITA
MM970016:250300474,IITA-TMS-MM970016,cassavaGBSkey_20160607,IITA
TMEB586:250253930,TMEB586,cassavaGBSkey_20160607,IITA
MM971660:250300487,IITA-TMS-MM971660,cassavaGBSkey_20160607,IITA
I950902:250300589,IITA-TMS-IBA950902,cassavaGBSkey_20160607,IITA
TMEB590:250253931,TMEB590,cassavaGBSkey_20160607,IITA
I010536:250300310,IITA-TMS-IBA010536,cassavaGBSkey_20160607,IITA
Z940394:250300615,IITA-TMS-ZAR940394,cassavaGBSkey_20160607,IITA
TMEB435:250253875,TMEB435,cassavaGBSkey_20160607,IITA
I940066:250300603,IITA-TMS-IBA940066,cassavaGBSkey_20160607,IITA
I051626:250300213,IITA-TMS-IBA051626,cassavaGBSkey_20160607,IITA
TMEB408:250253859,TMEB408,cassavaGBSkey_20160607,IITA
TMEB433:250253874,TMEB433,cassavaGBSkey_20160607,IITA
I974763:250300463,IITA-TMS-IBA974763,cassavaGBSkey_20160607,IITA
TMEB499:250253902,TMEB499,cassavaGBSkey_20160607,IITA
I011752:250300342,IITA-TMS-IBA011752,cassavaGBSkey_20160607,IITA
TMEB396:250253853,TMEB396,cassavaGBSkey_20160607,IITA
I020540:250300283,IITA-TMS-IBA020540,cassavaGBSkey_20160607,IITA
MM960287:250300555,IITA-TMS-MM960287,cassavaGBSkey_20160607,IITA
TMEB592:250253933,TMEB592,cassavaGBSkey_20160607,IITA
MM013004:250300354,IITA-TMS-MM013004,cassavaGBSkey_20160607,IITA
I051740:250300206,IITA-TMS-IBA051740,cassavaGBSkey_20160607,IITA
I030060A:250300227,IITA-TMS-IBA030060A,cassavaGBSkey_20160607,IITA
TMEB515:250253910,TMEB515,cassavaGBSkey_20160607,IITA
I030256:250300226,IITA-TMS-IBA030256,cassavaGBSkey_20160607,IITA
TMEB497:250253901,TMEB497,cassavaGBSkey_20160607,IITA
TMEB439:250253877,TMEB439,cassavaGBSkey_20160607,IITA
TMEB398:250253855,TMEB398,cassavaGBSkey_20160607,IITA
TMEB604:250253939,TMEB604,cassavaGBSkey_20160607,IITA
MM972346:250300479,IITA-TMS-MM972346,cassavaGBSkey_20160607,IITA
MM970287:250300488,IITA-TMS-MM970287,cassavaGBSkey_20160607,IITA
I960409:250300525,IITA-TMS-IBA960409,cassavaGBSkey_20160607,IITA
95D069:250300576,95D069,cassavaGBSkey_20160607,IITA
I990240:250300431,IITA-TMS-IBA990240,cassavaGBSkey_20160607,IITA
I950279:250300585,IITA-TMS-IBA950279,cassavaGBSkey_20160607,IITA
Z980190:250300460,IITA-TMS-ZAR980190,cassavaGBSkey_20160607,IITA
I011659:250300327,IITA-TMS-IBA011659,cassavaGBSkey_20160607,IITA
I960804:250300529,IITA-TMS-IBA960804,cassavaGBSkey_20160607,IITA
TMEB542:250253921,TMEB542,cassavaGBSkey_20160607,IITA
I070952:250300144,IITA-TMS-IBA070952,cassavaGBSkey_20160607,IITA
TMEB600:250253938,TMEB600,cassavaGBSkey_20160607,IITA
TMEB491:250253898,TMEB491,cassavaGBSkey_20160607,IITA
I950041:250300587,IITA-TMS-IBA950041,cassavaGBSkey_20160607,IITA
TMEB410:250253860,TMEB410,cassavaGBSkey_20160607,IITA
I000354:250300408,IITA-TMS-IBA000354,cassavaGBSkey_20160607,IITA
I061744:250300178,IITA-TMS-IBA061744,cassavaGBSkey_20160607,IITA
MM981020:250300444,IITA-TMS-MM981020,cassavaGBSkey_20160607,IITA
TMEB412:250253861,TMEB412,cassavaGBSkey_20160607,IITA
MM980034:250300447,IITA-TMS-MM980034,cassavaGBSkey_20160607,IITA
MM97JW2:250300477,MM97JW2,cassavaGBSkey_20160607,IITA
MM97JW2:250300477,IITA-TMS-MM97JW2,cassavaGBSkey_20160607,IITA
I991903:250300430,IITA-TMS-IBA991903,cassavaGBSkey_20160607,IITA
I000017:250300396,IITA-TMS-IBA000017,cassavaGBSkey_20160607,IITA
I000342:250300393,IITA-TMS-IBA000342,cassavaGBSkey_20160607,IITA
I940039:250300601,IITA-TMS-IBA940039,cassavaGBSkey_20160607,IITA
Z010125:250300348,IITA-TMS-ZAR010125,cassavaGBSkey_20160607,IITA
I011224:250300335,IITA-TMS-IBA011224,cassavaGBSkey_20160607,IITA
I070126:250300147,IITA-TMS-IBA070126,cassavaGBSkey_20160607,IITA
TMEB594:250253935,TMEB594,cassavaGBSkey_20160607,IITA
TMEB540:250253920,TMEB540,cassavaGBSkey_20160607,IITA
MV990395_DRC_:250300433,MV990395(DRC),cassavaGBSkey_20160607,IITA
MV990395_DRC_:250300433,IITA-TMS-MV990395(DRC),cassavaGBSkey_20160607,IITA
TMEB538:250253918,TMEB538,cassavaGBSkey_20160607,IITA
M980115:250300456,IITA-TMS-MOK980115,cassavaGBSkey_20160607,IITA
I030254:250300272,IITA-TMS-IBA030254,cassavaGBSkey_20160607,IITA
I020509:250300279,IITA-TMS-IBA020509,cassavaGBSkey_20160607,IITA
I950248:250300571,IITA-TMS-IBA950248,cassavaGBSkey_20160607,IITA
I010085:250300333,IITA-TMS-IBA010085,cassavaGBSkey_20160607,IITA
TMEB437:250253876,TMEB437,cassavaGBSkey_20160607,IITA
I030279:250300228,IITA-TMS-IBA030279,cassavaGBSkey_20160607,IITA
I030275:250300230,IITA-TMS-IBA030275,cassavaGBSkey_20160607,IITA
I020432:250300293,IITA-TMS-IBA020432,cassavaGBSkey_20160607,IITA
I030075:250300232,IITA-TMS-IBA030075,cassavaGBSkey_20160607,IITA
MM990302:250300437,IITA-TMS-MM990302,cassavaGBSkey_20160607,IITA
TMEB614:250253941,TMEB614,cassavaGBSkey_20160607,IITA
I020093:250300285,IITA-TMS-IBA020093,cassavaGBSkey_20160607,IITA
I030284:250300269,IITA-TMS-IBA030284,cassavaGBSkey_20160607,IITA
I071313:250300154,IITA-TMS-IBA071313,cassavaGBSkey_20160607,IITA
I992123:250300419,IITA-TMS-IBA992123,cassavaGBSkey_20160607,IITA
MM980163:250300450,IITA-TMS-MM980163,cassavaGBSkey_20160607,IITA
I050127:250300202,IITA-TMS-IBA050127,cassavaGBSkey_20160607,IITA
M980004:250300454,IITA-TMS-MOK980004,cassavaGBSkey_20160607,IITA
I960603:250300536,IITA-TMS-IBA960603,cassavaGBSkey_20160607,IITA
MM960259:250300557,IITA-TMS-MM960259,cassavaGBSkey_20160607,IITA
I991579:250300427,IITA-TMS-IBA991579,cassavaGBSkey_20160607,IITA
I010103:250300343,IITA-TMS-IBA010103,cassavaGBSkey_20160607,IITA
